"crash_unit_id","rd_no","crash_date","unit_no","unit_type","num_passengers","vehicle_id","cmrc_veh_i","make","model","lic_plate_state","vehicle_year","vehicle_defect","vehicle_type","vehicle_use","travel_direction","maneuver","towed_i","fire_i","occupant_cnt","exceed_speed_limit_i","towed_by","towed_to","area_00_i","area_01_i","area_02_i","area_03_i","area_04_i","area_05_i","area_06_i","area_07_i","area_08_i","area_09_i","area_10_i","area_11_i","area_12_i","area_99_i","first_contact_point","cmv_id","usdot_no","ccmc_no","ilcc_no","commercial_src","gvwr","carrier_name","carrier_state","carrier_city","hazmat_placards_i","hazmat_name","un_no","hazmat_present_i","hazmat_report_i","hazmat_report_no","mcs_report_i","mcs_report_no","hazmat_vio_cause_crash_i","mcs_vio_cause_crash_i","idot_permit_no","wide_load_i","trailer1_width","trailer2_width","trailer1_length","trailer2_length","total_vehicle_length","axle_cnt","vehicle_config","cargo_body_type","load_type","hazmat_out_of_service_i","mcs_out_of_service_i","hazmat_class"
"757445","JC468123","2019-10-10T22:46:00","1","DRIVER",,"719491",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","N","TURNING RIGHT",,,"1",,,,,"true",,,,,,,,,,,"true",,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757446","JC468123","2019-10-10T22:46:00","2","PARKED",,"719492",,"CHEVROLET","EQUINOX","IL","2018","NONE","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,"true","true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757430","JC468075","2019-10-10T22:40:00","1","DRIVER",,"719474",,"AUDI","QUATRRO","IL","2007","NONE","PASSENGER","PERSONAL","N","AVOIDING VEHICLES/OBJECTS",,,"1",,,,,"true","true","true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757431","JC468075","2019-10-10T22:40:00","2","DRIVER",,"719479",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)",,"2017","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,"false","false","false",,"true","true","true",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757459","JC468083","2019-10-10T22:35:00","1","DRIVER","1","719504",,"PONTIAC","GRAND PRIX","IL","2004","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"2",,,,,,,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757639","JC468486","2019-10-10T22:30:00","1","DRIVER",,"719678",,"HYUNDAI","UNKNOWN","IL","2011","UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757640","JC468486","2019-10-10T22:30:00","2","DRIVER",,"719686",,"HONDA","ACCORD","IL","2016","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757428","JC468072","2019-10-10T22:28:00","1","DRIVER",,"719470",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757429","JC468072","2019-10-10T22:28:00","2","PARKED",,"719472",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","TL","IL","2008","UNKNOWN","PASSENGER","NOT IN USE","E","PARKED",,,"0",,,,,,,,,"true","true",,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757424","JC468036","2019-10-10T22:04:00","1","DRIVER","4","719467",,"CHEVROLET","TRAVERSE","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","TURNING RIGHT",,,"5",,,,,"true",,,,,,,,,"true","true","true",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757425","JC468036","2019-10-10T22:04:00","2","DRIVER",,"719473",,"LEXUS","LS430","IL","2001","UNKNOWN","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,,"true","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757411","JC468037","2019-10-10T21:56:00","1","DRIVER",,"719456",,"DODGE","NITRO",,"2007","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","BACKING",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757412","JC468037","2019-10-10T21:56:00","2","DRIVER",,"719453",,"HONDA","CIVIC",,"2012","UNKNOWN","PASSENGER","PERSONAL","UNKNOWN","BACKING",,,"1",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757419","JC468046","2019-10-10T21:50:00","1","DRIVER",,"719464",,"CHEVROLET","SUBURBAN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,,,"true","true","FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757420","JC468046","2019-10-10T21:50:00","2","DRIVER",,"719465",,"BMW","X5","IL","2006","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,"true","true","true",,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757846","JC468806","2019-10-10T21:40:00","1","DRIVER",,"719876",,"MAZDA","6 (Six)","IL","2013","NONE","PASSENGER","TAXI/FOR HIRE","E","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,"true",,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757847","JC468806","2019-10-10T21:40:00","2","DRIVER",,"719880",,"HONDA","ACCORD","IL","2017","NONE","PASSENGER","UNKNOWN/NA","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757591","JC468380","2019-10-10T21:30:00","1","DRIVER",,"719625",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757592","JC468380","2019-10-10T21:30:00","2","PARKED",,"719628",,"ACURA (DIV. OF AMERICAN HONDA MOTOR CO.)","MDX","IL","2010","NONE","PASSENGER","NOT IN USE","S","PARKED",,,"0",,,,,,,,,,,"true","true","true","true","true",,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757409","JC467996","2019-10-10T21:17:00","1","DRIVER",,"719455",,"TOYOTA MOTOR COMPANY, LTD.","TOYOTA","IL","2005","NONE","PASSENGER","PERSONAL","W","TURNING LEFT",,,"1",,,,"true",,,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757410","JC467996","2019-10-10T21:17:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757421","JC467997","2019-10-10T21:09:00","1","DRIVER",,"719468",,"NISSAN","UNKNOWN","IL","2011","UNKNOWN","PASSENGER","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA","true",,"1",,"CITY OF CHICAGO","POUND",,"false",,,,,,"true","true","true","true","true","false",,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757422","JC467997","2019-10-10T21:09:00","2","PARKED",,"719471",,"CHEVROLET","MONTE CARLO","TN","1983","UNKNOWN","PASSENGER","UNKNOWN/NA","E","PARKED","true",,"0",,"PRIVATE TOW","UNKNOWN",,"true","true","true","true","true","true","true","true",,,"true","true",,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757423","JC467997","2019-10-10T21:09:00","3","PARKED",,"719477",,"SATURN","Vue","IL","2007","UNKNOWN","PASSENGER","UNKNOWN/NA","E","PARKED","false",,"0",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757820","JC468771","2019-10-10T21:05:00","1","DRIVER",,"719849",,"HONDA","CRV","IL","2001","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757821","JC468771","2019-10-10T21:05:00","2","DRIVER",,"719860",,"FORD","FUSION","IL","2013","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,"true",,,,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757426","JC468034","2019-10-10T21:00:00","1","DRIVER",,"719476",,"PONTIAC","GRAND AM","IL","2002","UNKNOWN","PASSENGER","PERSONAL","W","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757427","JC468034","2019-10-10T21:00:00","2","DRIVER","1","719469",,"FIAT","FIAT","IL","2015","UNKNOWN","PASSENGER","PERSONAL","S","TURNING LEFT",,,"2",,,,,,,,,,,,,,"true","true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757407","JC468004","2019-10-10T21:00:00","1","DRIVER",,"719449",,"CHEVROLET","MALIBU (CHEVELLE)","IL","2008","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757408","JC468004","2019-10-10T21:00:00","2","DRIVER",,"719457",,"TOYOTA MOTOR COMPANY, LTD.","YARIS","IL","2010","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757401","JC468024","2019-10-10T20:50:00","1","DRIVER",,"719445",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","SE","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757402","JC468024","2019-10-10T20:50:00","2","DRIVER","2","719452",,"MITSUBISHI","Outlander","IL","2014","NONE","PASSENGER","RIDESHARE SERVICE","SE","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,"true",,,,,,,,,"REAR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757379","JC467969","2019-10-10T20:50:00","1","DRIVER",,"719422",,"DODGE","CHALLENGER","IL","2015","UNKNOWN","PASSENGER","UNKNOWN/NA","W","STRAIGHT AHEAD",,,"1",,,,,"true","true",,,,,,,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757380","JC467969","2019-10-10T20:50:00","2","DRIVER",,"719431",,"DODGE","JOURNEY","IL","2009","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"WES'S SERVICES","928 WILSON  CALUMENT CITY",,"false",,,"false","false",,"true","true",,,"true",,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757746","JC468671","2019-10-10T20:45:00","1","DRIVER",,"719783",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757747","JC468671","2019-10-10T20:45:00","2","PARKED",,"719784",,"MAZDA","UNKNOWN","IL","2017","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","PARKED",,,"0",,,,,,,,,,,"true","true","true",,,,,"UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757399","JC468009","2019-10-10T20:35:00","1","DRIVER",,"719443",,"DODGE","JOURNEY","IL","2015","NONE","PASSENGER","PERSONAL","E","TURNING LEFT",,,"1",,,,,,,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757400","JC468009","2019-10-10T20:35:00","2","DRIVER",,"719450",,"HONDA","ACCORD",,"2001","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"1",,,,,,,,"false","true","true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757382","JC467977","2019-10-10T20:35:00","1","DRIVER",,"719427",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","S","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757383","JC467977","2019-10-10T20:35:00","2","DRIVER",,"719446",,"NISSAN","ROGUE","IL","2018","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,"true","true","true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757718","JC468476","2019-10-10T20:30:00","1","PARKED",,"719746",,"MERCEDES-BENZ","UNKNOWN","IL","2006","NONE","UNKNOWN/NA","UNKNOWN/NA","S","PARKED",,,"0",,,,,"true","true","true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757719","JC468476","2019-10-10T20:30:00","2","DRIVER",,"719756",,"INFINITI","G35","IL","2007","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,"true","true","true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757452","JC468136","2019-10-10T20:30:00","1","DRIVER",,"719497",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","TRUCK - SINGLE UNIT","UNKNOWN/NA","N","BACKING",,,"1",,,,,,,,,,,"true",,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757453","JC468136","2019-10-10T20:30:00","2","DRIVER",,"719499",,"DODGE","CARAVAN","IL","2003","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,"true",,,,,,"FRONT-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757413","JC467954","2019-10-10T20:25:00","1","DRIVER",,"719460",,"MERCURY","GRAND MARQUIS","IL","2002","UNKNOWN","PASSENGER","PERSONAL","N","UNKNOWN/NA","true",,"1",,,,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757414","JC467954","2019-10-10T20:25:00","2","PARKED",,"719463",,"CHEVROLET","BLAZER","IL","2004","UNKNOWN","PASSENGER","PERSONAL","N","PARKED",,,"0",,,,,,,,,,,,"true","true",,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757392","JC467946","2019-10-10T20:25:00","1","DRIVER",,"719434",,"CHEVROLET","EQUINOX","IL","2016","UNKNOWN","SPORT UTILITY VEHICLE (SUV)","PERSONAL","S","TURNING LEFT",,,"1",,,,,,,,,,,,,,,,,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757393","JC467946","2019-10-10T20:25:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757417","JC468057","2019-10-10T20:20:00","1","DRIVER",,"719462",,"NISSAN","NISSAN MAXIMA","IL","1997","NONE","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757418","JC468057","2019-10-10T20:20:00","2","PARKED",,"719466",,"JEEP","CHEROKEE","IL","2019","NONE","SPORT UTILITY VEHICLE (SUV)","PERSONAL","W","PARKED",,,"0",,,,,,,,,,,,"true","true","true",,,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757394","JC467957","2019-10-10T20:20:00","1","DRIVER",,"719437",,"VOLKSWAGEN","RABBIT","IL","2006","UNKNOWN","PASSENGER","PERSONAL","E","STRAIGHT AHEAD","true",,"1",,"PERSONAL TOW","UNK",,"true","true",,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757395","JC467957","2019-10-10T20:20:00","2","DRIVER",,"719440",,"CHEVROLET","EQUINOX","IL","2011","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD","true",,"1",,"PERSONAL","UNK",,,,,,,,,,"true","true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757396","JC467957","2019-10-10T20:20:00","3","DRIVER",,"719441",,"CHEVROLET","EQUINOX","IL","2014","NONE","PASSENGER","PERSONAL","N","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,"true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757388","JC467928","2019-10-10T20:02:00","1","DRIVER",,"719425",,"DODGE","JOURNEY","MI","2018","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,"true",,,,,,,,,,,,,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757389","JC467928","2019-10-10T20:02:00","2","DRIVER","2","719435",,"LINCOLN-CONTINENTAL","MKX","FL",,"NONE","PASSENGER","PERSONAL","S","BACKING",,,"3",,,,,,,,,,,"true",,,,,,,"SIDE-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758099","JC467936","2019-10-10T19:55:00","1","DRIVER",,"720100",,"HYUNDAI","UNKNOWN","IL","2017","UNKNOWN","PASSENGER","RIDESHARE SERVICE","N","STRAIGHT AHEAD","true",,"1",,"CITY OF CHICAGO STREETS & SANS",,,"true",,,,,,,,,,"true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"758100","JC467936","2019-10-10T19:55:00","2","DRIVER","2","720101",,"KIA MOTORS CORP","UNKNOWN","IL","2019","NONE","PASSENGER","PERSONAL","W","TURNING LEFT","true",,"3",,"CITY OF CHICAGO STREETS & SANS","400 E LOWER WACKER",,"true","true",,,,,,,,,"true","true",,"FRONT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757369","JC467910","2019-10-10T19:43:00","1","DRIVER",,"719410",,"CHEVROLET","SILVERADO","IL","2007","UNKNOWN","PICKUP","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"false",,,,,,,,,,,,,"true","UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757370","JC467910","2019-10-10T19:43:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757367","JC467905","2019-10-10T19:30:00","1","DRIVER",,"719416",,"TOYOTA MOTOR COMPANY, LTD.","Sienna (van)",,"2015","UNKNOWN","PASSENGER","UNKNOWN/NA","N","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,"true",,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757368","JC467905","2019-10-10T19:30:00","2","DRIVER",,"719415",,"FORD","EXPEDITION","IL","2018","NONE","PASSENGER","TAXI/FOR HIRE","S","STRAIGHT AHEAD",,,"1",,,,"true","true",,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757373","JC467903","2019-10-10T19:21:00","1","DRIVER",,"719417","true","FORD","UNKNOWN","IL","2013","UNKNOWN","BUS OVER 15 PASS.","COMMERCIAL - SINGLE UNIT","E","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,"true",,"OTHER","8398","1740457",,,"DRIVER","2","ABC TRANSPOTATION","IL","PARK RIDGE",,,,"N","N",,"N",,"N","N",,,,,,,,,"BUS","BUS","UNKNOWN","false","false",
"757374","JC467903","2019-10-10T19:21:00","2","DRIVER",,"719419",,"HONDA","CIVIC","IL","2006","UNKNOWN","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,"owner private tow","owner private lot",,"true","true","true",,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757375","JC467903","2019-10-10T19:21:00","3","DRIVER",,"719421",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2014","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"1",,"chicago auto hauls","2321 n wolcott ave",,"true","true",,,,,,,,,,,,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757376","JC467903","2019-10-10T19:21:00","4","DRIVER","1","719424",,"KIA MOTORS CORP","Sportage (sport utility)","IN","2009","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD","true",,"2",,"prestige","1227 w jackson blvd",,,,"true","true","true",,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757358","JC467907","2019-10-10T19:20:00","1","DRIVER",,"719398",,"HYUNDAI","ELANTRA","IL","2017","NONE","PASSENGER","PERSONAL","S","UNKNOWN/NA",,,"1",,,,,,,"true","true","true",,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757359","JC467907","2019-10-10T19:20:00","2","DRIVER",,"719404",,"CHRYSLER","TOWN & COUNTRY","IL","2011","NONE","VAN/MINI-VAN","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"1",,,,,,,,,,,,,,,"true",,,"TOTAL (ALL AREAS)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757345","JC467889","2019-10-10T19:20:00","1","DRIVER",,"719390",,"UNKNOWN","UNKNOWN",,,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","UNKNOWN","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757346","JC467889","2019-10-10T19:20:00","2","PARKED",,"719397",,"JEEP","CHEROKEE","GA","2019","NONE","PASSENGER","OTHER","W","PARKED",,,"0",,,,,,,,,,,,,,,,"true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757350","JC467971","2019-10-10T19:03:00","1","DRIVER","2","719393",,"CADILLAC","CADILLAC","IL","2006","NONE","PASSENGER","PERSONAL","S","STRAIGHT AHEAD",,,"3",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757351","JC467971","2019-10-10T19:03:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757595","JC468401","2019-10-10T19:00:00","1","DRIVER",,"719633",,"JEEP","Liberty","IL","2011","UNKNOWN","PASSENGER","PERSONAL","S","PASSING/OVERTAKING",,,"1",,,,,,,"true","true",,,,,,,,,,"REAR-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757596","JC468401","2019-10-10T19:00:00","2","DRIVER",,"719642",,"FORD","UNKNOWN",,"2014","NONE","VAN/MINI-VAN","PERSONAL","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,"true","true",,,"ROOF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757377","JC467991","2019-10-10T19:00:00","1","DRIVER",,"719420",,"DODGE","UNKNOWN","IL","2003","UNKNOWN","PASSENGER","UNKNOWN/NA","S","STRAIGHT AHEAD",,,"1",,,,,,,,,,,,,,,,,"true","OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757378","JC467991","2019-10-10T19:00:00","2","DRIVER","2","719418",,"HONDA","RIDGELINE","IL","2006","NONE","PASSENGER","PERSONAL","S","SLOW/STOP IN TRAFFIC",,,"3",,,,,,,,,,"true",,,,,,,,"REAR-LEFT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757352","JC467866","2019-10-10T18:50:00","1","DRIVER","1","719396",,"NISSAN","ROGUE","IL","2015","NONE","PASSENGER","PERSONAL","E","STRAIGHT AHEAD",,,"2",,,,"true",,,,,,,,,,,,,,"SIDE-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757353","JC467866","2019-10-10T18:50:00","2","BICYCLE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757360","JC467836","2019-10-10T18:45:00","1","DRIVER","2","719405",,"TOYOTA MOTOR COMPANY, LTD.","COROLLA","IL","2014","UNKNOWN","PASSENGER","PERSONAL","W","ENTER FROM DRIVE/ALLEY","true",,"3",,"private","unk",,"true","true",,,,,,,,"true","true","true",,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757361","JC467836","2019-10-10T18:45:00","2","DRIVER",,"719412",,"HONDA","CIVIC","IL","2004","UNKNOWN","PASSENGER","PERSONAL","W","TURNING LEFT","true",,"1",,"private","unk",,"true","true","true",,,,,,,,"true","true",,"FRONT-RIGHT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757316","JC467839","2019-10-10T18:40:00","1","DRIVER",,"719359",,"UNKNOWN","UNKNOWN","IL",,"UNKNOWN","UNKNOWN/NA","UNKNOWN/NA","E","UNKNOWN/NA",,,"1",,,,,,,,,,,,,,,,,"true","UNKNOWN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757317","JC467839","2019-10-10T18:40:00","2","PARKED",,"719361",,"NISSAN","Murano","IL","2009","NONE","PASSENGER","PERSONAL","E","PARKED",,,"0",,,,,,,,,,,,,,"true","true",,,"UNDER CARRIAGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757324","JC467835","2019-10-10T18:40:00","1","DRIVER",,"719374",,"LINCOLN-CONTINENTAL","UNKNOWN","FL","2016","UNKNOWN","PASSENGER","PERSONAL","W","STRAIGHT AHEAD",,,"1",,,,"true",,,,,,,,,,,,,,"OTHER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"757325","JC467835","2019-10-10T18:40:00","2","PEDESTRIAN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
